image,feature,feature_cells,true_label,ssa_votes_out_of_7,majority_agreement,agreement_band,original_label,original_probability,model,comprehensiveness_black,comprehensiveness_blur,comprehensiveness_mean,sufficiency_black,sufficiency_blur,sufficiency_mean,cited_flip_black,cited_flip_blur,cited_flip_mean,evidence_only_flip_black,evidence_only_flip_blur,evidence_only_flip_mean,control_drop_mean_black,control_drop_mean_blur,control_drop_mean_mean,control_drop_sd_black,control_drop_sd_blur,control_drop_sd_mean,control_drop_p95_black,control_drop_p95_blur,control_drop_p95_mean,control_flip_rate_black,control_flip_rate_blur,control_flip_rate_mean,n_controls_black,n_controls_blur,n_controls_mean,effect_over_control_black,effect_over_control_blur,effect_over_control_mean,faithful_over_p95_control_black,faithful_over_p95_control_blur,faithful_over_p95_control_mean
MHIST_azf.png,surface epithelium,A2|B2|B3,HP,3,4,borderline,SSA,0.8378022313117981,vinid/plip,0.3268324136734009,0.2601858973503113,0.33486491441726685,0.5522528886795044,0.4886631667613983,0.7104513496160507,0,0,0,1,1,1,0.4095582000911236,0.3203830435872078,0.4294285327196121,0.10487920837373474,0.06993820273375893,0.09185815659721568,0.5394757084548474,0.42896648347377775,0.5612724125385284,0.75,0.45,0.8,20,20,20,-0.08272578641772271,-0.06019714623689654,-0.09456361830234528,False,False,False
MHIST_azl.png,crypt/gland architecture,C3|C4,SSA,7,7,unanimous,SSA,0.8675662875175476,vinid/plip,0.3642690181732178,0.20213699340820312,0.28700149059295654,0.5070042610168457,0.5178236663341522,0.7559294104576111,0,0,0,1,1,1,0.32174239660564224,0.1801137453631351,0.23119620586696424,0.12160423986082254,0.059977311134206096,0.0813045538172434,0.5116528511047362,0.27729774713516236,0.3857992589473724,0.42105263157894735,0.0,0.10526315789473684,19,19,19,0.04252662156757553,0.022023248045068028,0.055805284725992305,False,False,False
MHIST_azl.png,serration,A4|B3|B4,SSA,7,7,unanimous,SSA,0.8675662875175476,vinid/plip,0.18484705686569214,0.315973162651062,0.23645228147506714,0.519921064376831,0.47198620438575745,0.6024550199508667,0,0,0,1,1,1,0.37021196633577347,0.20044370368123055,0.284824276342988,0.11180919146480454,0.03903303983938095,0.09646690701975073,0.5262187868356705,0.2560736835002899,0.43422380089759827,0.5625,0.0,0.1875,16,16,16,-0.18536490947008133,0.11552945896983147,-0.048371994867920876,False,True,False
MHIST_azn.png,crypt/gland architecture,A2|A3|B3,SSA,6,6,strong,SSA,0.9468470215797424,vinid/plip,0.1713043451309204,0.08075892925262451,0.08295047283172607,0.6383712589740753,0.44819363951683044,0.7337351441383362,0,0,0,1,1,1,0.30010297894477844,0.13824730813503266,0.21873075664043426,0.10952171680664466,0.04725916026637553,0.07254325388566575,0.47583188414573674,0.20167979896068577,0.3181329339742661,0.1,0.0,0.0,20,20,20,-0.12879863381385803,-0.05748837888240815,-0.13578028380870819,False,False,False
MHIST_azn.png,serration,B3|B4|C3,SSA,6,6,strong,SSA,0.9468470215797424,vinid/plip,0.286496639251709,0.13169467449188232,0.14731907844543457,0.5248472392559052,0.4723580479621887,0.6743255257606506,0,0,0,1,1,1,0.23262923657894136,0.14770773351192473,0.2021259754896164,0.10008314087932105,0.05258468032742862,0.07814320217259678,0.3845667958259583,0.24246907830238343,0.3395547568798065,0.0,0.0,0.0,20,20,20,0.05386740267276763,-0.01601305902004241,-0.05480689704418182,False,False,False
MHIST_azn.png,surface epithelium,A1|B1|B4,SSA,6,6,strong,SSA,0.9468470215797424,vinid/plip,0.2761603593826294,0.19708138704299927,0.2867542505264282,0.5306511223316193,0.5064073801040649,0.7088126689195633,0,0,0,1,1,1,0.2459389090538025,0.13574673235416412,0.17547913491725922,0.08073295943306923,0.042335508530776486,0.04409877738295824,0.38628026843070984,0.2122293680906296,0.24393987059593203,0.0,0.0,0.0,20,20,20,0.030221450328826893,0.061334654688835144,0.111275115609169,False,False,True
MHIST_azo.png,crypt/gland architecture,B3|C3|C4,SSA,6,6,strong,SSA,0.8133829832077026,vinid/plip,0.25114351511001587,0.23757833242416382,0.2726149559020996,0.25869297981262207,0.3262251913547516,0.5820612460374832,0,0,0,0,1,1,0.39894126653671264,0.1395503669977188,0.31456318199634553,0.10234971032407687,0.06877468954581795,0.07461685840206611,0.5306036606431007,0.23654938340187073,0.4374542146921158,0.8,0.0,0.55,20,20,20,-0.14779775142669677,0.09802796542644501,-0.04194822609424592,False,True,False
MHIST_azo.png,nuclear atypia,C3|D3,SSA,6,6,strong,SSA,0.8133829832077026,vinid/plip,0.22967898845672607,0.15586042404174805,0.23575913906097412,0.4578087329864502,0.41654717922210693,0.5819031745195389,0,0,0,1,1,1,0.37319522044237924,0.13999843948027668,0.2669621320331798,0.09719928992724972,0.06721013432360871,0.088213713792459,0.5231272161006927,0.26771254539489747,0.37968175411224364,0.7058823529411765,0.0,0.29411764705882354,17,17,17,-0.14351623198565316,0.015861984561471365,-0.03120299297220569,False,False,False
MHIST_azo.png,serration,B1|B2|C2,SSA,6,6,strong,SSA,0.8133829832077026,vinid/plip,0.2909204959869385,0.10007262229919434,0.11508125066757202,0.6935280933976173,0.5538367629051208,0.7318735122680664,0,0,0,1,1,1,0.4188992394642396,0.2703570533882488,0.37855973839759827,0.13710513779691239,0.10721419632984301,0.14453267824379923,0.5867677256464958,0.4320548176765442,0.5567478984594345,0.8181818181818182,0.36363636363636365,0.6363636363636364,11,11,11,-0.12797874347730115,-0.17028443108905444,-0.26347848773002625,False,False,False
MHIST_azx.png,crypt/gland architecture,A3|B3|B4,HP,0,7,unanimous,HP,0.7447277903556824,vinid/plip,-0.09605967998504639,-0.12735217809677124,-0.12354648113250732,-0.08628219366073608,0.04399651288986206,-0.1853032112121582,0,0,0,0,0,0,-0.12180689573287964,-0.06589099764823914,-0.06635063886642456,0.03595266054733388,0.053439526933810856,0.04930211464825153,-0.06542860567569732,0.02152588069438936,0.02850797176361087,0.0,0.0,0.0,20,20,20,0.025747215747833258,-0.061461180448532104,-0.057195842266082764,False,False,False
MHIST_azx.png,serration,A2|B2|C3,HP,0,7,unanimous,HP,0.7447277903556824,vinid/plip,-0.13761353492736816,-0.06332999467849731,-0.05727982521057129,-0.10868030786514282,-0.139065682888031,-0.1587887406349182,0,0,0,0,0,0,-0.12783568501472473,-0.0789428859949112,-0.09223082959651947,0.04412552488648394,0.05866426838635587,0.03599086341103139,-0.06141668558120722,0.03681882619857788,-0.03964908719062803,0.0,0.0,0.0,20,20,20,-0.009777849912643438,0.015612891316413885,0.034951004385948184,False,False,False
MHIST_azx.png,surface epithelium,B4|C4,HP,0,7,unanimous,HP,0.7447277903556824,vinid/plip,-0.1174694299697876,-0.09502077102661133,-0.08987849950790405,0.24588748812675476,0.18192744255065918,0.010604500770568848,0,0,0,1,0,0,-0.10662044882774353,-0.04888641834259033,-0.06031946837902069,0.029760749088851523,0.06114751617418257,0.040543747616188924,-0.05377664864063262,0.04249831140041357,-0.011231383681297297,0.0,0.0,0.0,20,20,20,-0.010848981142044065,-0.046134352684020996,-0.029559031128883362,False,False,False
MHIST_azz.png,crypt/gland architecture,C3|C4|D3,HP,2,5,strong,SSA,0.6910809278488159,vinid/plip,0.27767640352249146,0.3437812328338623,0.3156956434249878,0.5956626757979393,0.5681706592440605,0.6296956986188889,1,1,1,1,1,1,0.4412774801254272,0.37947148084640503,0.4190423250198364,0.06796039169691796,0.06777512574103063,0.04744222562551437,0.5236428782343865,0.482679495960474,0.4813306413590908,1.0,1.0,1.0,20,20,20,-0.16360107660293577,-0.035690248012542725,-0.10334668159484861,False,False,False
MHIST_azz.png,nuclear atypia,B2|C2,HP,2,5,strong,SSA,0.6910809278488159,vinid/plip,0.3567199110984802,0.2900099754333496,0.3209240436553955,0.3678014576435089,0.29578402638435364,0.4477350264787674,1,1,1,1,1,1,0.37729615792632104,0.28081254065036776,0.3157527640461922,0.09303495696942968,0.06611625910285385,0.05708788067218372,0.4949992917478085,0.3651627138257027,0.3905654981732368,0.95,0.9,0.95,20,20,20,-0.020576246827840816,0.00919743478298185,0.0051712796092033275,False,False,False
MHIST_azz.png,serration,A3|A4|B3,HP,2,5,strong,SSA,0.6910809278488159,vinid/plip,0.37475621700286865,0.3432786464691162,0.3727870285511017,0.4513181000947952,0.3952609598636627,0.5622923821210861,1,1,1,1,1,1,0.4081494562327862,0.32461286187171934,0.35353746712207795,0.10765044017940638,0.06649839676201423,0.06429999655860291,0.5386174723505974,0.41724002957344053,0.4510414145886898,0.95,1.0,1.0,20,20,20,-0.03339323922991755,0.018665784597396873,0.01924956142902373,False,False,False
MHIST_bae.png,crypt/gland architecture,C2|C3|D3,SSA,7,7,unanimous,SSA,0.8969190120697021,vinid/plip,0.3794819712638855,0.14796769618988037,0.29800140857696533,0.5932928919792175,0.5903384685516357,0.7138231843709946,0,0,0,1,1,1,0.3209578603506088,0.20510579645633698,0.24783704280853272,0.13779397614782715,0.07477276032363828,0.07924345954665002,0.4971482381224633,0.3162546992301941,0.36304424703121185,0.3,0.0,0.0,20,20,20,0.058524110913276695,-0.057138100266456604,0.05016436576843261,False,False,False
MHIST_bae.png,serration,A2|B2|B3,SSA,7,7,unanimous,SSA,0.8969190120697021,vinid/plip,0.1988697052001953,0.16542190313339233,0.16466808319091797,0.6716279238462448,0.566601037979126,0.6895024478435516,0,0,0,1,1,1,0.3627942740917206,0.22449439764022827,0.29110065698623655,0.11732982761852966,0.08849642995113995,0.08265128271978062,0.5209744930267334,0.36185789108276367,0.3879269123077393,0.4,0.0,0.05,20,20,20,-0.1639245688915253,-0.05907249450683594,-0.12643257379531858,False,False,False
MHIST_bae.png,surface epithelium,A1|A3,SSA,7,7,unanimous,SSA,0.8969190120697021,vinid/plip,0.18851804733276367,0.03877526521682739,0.1650092601776123,0.7186431437730789,0.6993288546800613,0.86453478038311,0,0,0,1,1,1,0.1766350418329239,0.12866707146167755,0.24717535078525543,0.06645183157747753,0.05817977347597746,0.06388666356077213,0.226900315284729,0.17693688571453095,0.290597864985466,0.0,0.0,0.0,4,4,4,0.011883005499839783,-0.08989180624485016,-0.08216609060764313,False,False,False
MHIST_baf.png,crypt/gland architecture,C2|D2|D3,SSA,5,5,strong,SSA,0.8150309920310974,vinid/plip,0.1787405014038086,0.14996612071990967,0.2266882061958313,0.6217650175094604,0.49384844303131104,0.6823670715093613,0,0,0,1,1,1,0.40502272471785544,0.2734598830342293,0.33037056475877763,0.11754998834041827,0.05652109453860528,0.07324900553118205,0.5671579025685788,0.3551126793026924,0.43832720816135406,0.75,0.3,0.6,20,20,20,-0.22628222331404685,-0.12349376231431963,-0.10368235856294633,False,False,False
MHIST_baf.png,serration,A1|B1|B2,SSA,5,5,strong,SSA,0.8150309920310974,vinid/plip,0.41578084230422974,0.3360418677330017,0.3525716960430145,0.606830045580864,0.31183624267578125,0.576783150434494,1,1,1,1,0,1,0.32418539822101594,0.18427320718765258,0.25310368835926056,0.12825729946661787,0.05950255777606339,0.07464579854973609,0.5069395810365677,0.27583590745925907,0.3450958222150803,0.55,0.0,0.2,20,20,20,0.0915954440832138,0.15176866054534913,0.09946800768375397,False,True,True
MHIST_bag.png,crypt/gland architecture,C2|C3|D2,HP,1,6,strong,HP,0.8891890048980713,vinid/plip,-0.05385875701904297,-0.03651148080825806,-0.030092358589172363,-0.061557650566101074,-0.036434173583984375,-0.010305643081665039,0,0,0,0,0,0,-0.047191867232322694,-0.020024383068084718,-0.017694753408432008,0.021678054053809532,0.021689808438601358,0.02134023723602929,-0.019608443975448593,0.015704393386840827,0.012253153324127209,0.0,0.0,0.0,20,20,20,-0.0066668897867202745,-0.01648709774017334,-0.012397605180740356,False,False,False
MHIST_bag.png,serration,A3|B2|B3,HP,1,6,strong,HP,0.8891890048980713,vinid/plip,-0.05353266000747681,-0.01796633005142212,-0.01951390504837036,-0.05004119873046875,-0.051701486110687256,-0.05122578144073486,0,0,0,0,0,0,-0.05803727507591248,-0.038542306423187254,-0.03346996009349823,0.023794600436858077,0.021284459790729977,0.021867653446682008,-0.015337032079696646,-0.001055306196212768,-0.0030126512050628646,0.0,0.0,0.0,20,20,20,0.00450461506843567,0.020575976371765135,0.013956055045127869,False,False,False
MHIST_bag.png,surface epithelium,A3|B3|C3,HP,1,6,strong,HP,0.8891890048980713,vinid/plip,-0.043751060962677,-0.01567453145980835,-0.024427950382232666,-0.0379253625869751,-0.05032968521118164,-0.05342292785644531,0,0,0,0,0,0,-0.05297764539718628,-0.038559690117836,-0.0333429753780365,0.02447032413449319,0.022459630306530257,0.02390591907228,-8.359849452972012e-05,-0.011561042070388773,-0.0018032878637313683,0.0,0.0,0.0,20,20,20,0.009226584434509279,0.02288515865802765,0.008915024995803836,False,False,False
MHIST_bal.png,crypt/gland architecture,B2|C2|D2,SSA,6,6,strong,SSA,0.6967169642448425,vinid/plip,0.28237923979759216,0.2882738709449768,0.3424397110939026,0.22134330868721008,0.2530953586101532,0.5031945109367371,1,1,1,1,1,1,0.32216182185543907,0.2966099828481674,0.40141939620176953,0.12434044383511074,0.1128685038149905,0.11584054221429957,0.4532415121793747,0.4290304213762283,0.5043014377355576,0.7777777777777778,0.7777777777777778,0.8888888888888888,9,9,9,-0.039782582057846905,-0.008336111903190613,-0.05897968510786694,False,False,False
MHIST_bal.png,serration,B2|C2|D2,SSA,6,6,strong,SSA,0.6967169642448425,vinid/plip,0.28237923979759216,0.2882738709449768,0.3424397110939026,0.22134330868721008,0.2530953586101532,0.5031945109367371,1,1,1,1,1,1,0.32216182185543907,0.2966099828481674,0.40141939620176953,0.12434044383511074,0.1128685038149905,0.11584054221429957,0.4532415121793747,0.4290304213762283,0.5043014377355576,0.7777777777777778,0.7777777777777778,0.8888888888888888,9,9,9,-0.039782582057846905,-0.008336111903190613,-0.05897968510786694,False,False,False
MHIST_ban.png,crypt/gland architecture,B2|B3|B4,HP,0,7,unanimous,SSA,0.962521493434906,vinid/plip,0.12573832273483276,0.2685483694076538,0.22005051374435425,0.6107556223869324,0.5124458372592926,0.7640101164579391,0,0,0,1,1,1,0.19691096842288972,0.1017916589975357,0.15909883975982667,0.07738373804582416,0.03795075870172608,0.04880643843166935,0.31155878305435186,0.17156801223754883,0.2224687457084656,0.0,0.0,0.0,20,20,20,-0.07117264568805695,0.1667567104101181,0.06095167398452758,False,True,False
MHIST_ban.png,serration,A1|A2|A4,HP,0,7,unanimous,SSA,0.962521493434906,vinid/plip,0.04324156045913696,0.08613604307174683,0.08369463682174683,0.6178945600986481,0.6183071434497833,0.751854807138443,0,0,0,1,1,1,0.22857154607772828,0.14960532784461975,0.20690292716026307,0.06397373275898549,0.04663133253679207,0.05398627257995694,0.32111918926239014,0.23135508596897125,0.2834807276725769,0.0,0.0,0.0,20,20,20,-0.18532998561859132,-0.06346928477287292,-0.12320829033851624,False,False,False
MHIST_ban.png,surface epithelium,A1|A2,HP,0,7,unanimous,SSA,0.962521493434906,vinid/plip,0.035515785217285156,0.04423940181732178,0.052254438400268555,0.5798250734806061,0.6569018959999084,0.8072097152471542,0,0,0,1,1,1,0.15183985531330108,0.07800582349300385,0.11308345198631287,0.05082019396378043,0.033472977229336974,0.03532611728548205,0.2425335466861725,0.13484260439872742,0.17363287806510927,0.0,0.0,0.0,20,20,20,-0.11632407009601592,-0.03376642167568207,-0.06082901358604431,False,False,False
MHIST_bap.png,crypt/gland architecture,B3|C3|D3,HP,3,4,borderline,SSA,0.947706401348114,vinid/plip,0.08673816919326782,0.12401509284973145,0.1358886957168579,0.5179984867572784,0.6277086734771729,0.7196315228939056,0,0,0,1,1,1,0.2346814304590225,0.24824182987213134,0.2521609395742416,0.06704631382351288,0.05824933917976906,0.0718941810961309,0.3486919730901718,0.31353152692317965,0.3661288142204285,0.0,0.0,0.0,20,20,20,-0.1479432612657547,-0.12422673702239989,-0.11627224385738372,False,False,False
MHIST_bap.png,serration,A2|A3|B3,HP,3,4,borderline,SSA,0.947706401348114,vinid/plip,0.13550496101379395,0.04585391283035278,0.07921600341796875,0.6967545747756958,0.7319025099277496,0.8459256663918495,0,0,0,1,1,1,0.2509681090712547,0.23448114097118378,0.23850778341293336,0.10994571899057927,0.07046453554093156,0.07481058241602194,0.4093887552618981,0.3373744398355484,0.3280403107404709,0.05,0.0,0.0,20,20,20,-0.11546314805746077,-0.188627228140831,-0.1592917799949646,False,False,False
MHIST_bas.png,crypt/gland architecture,B1|C1|C2,SSA,5,5,strong,SSA,0.8678649067878723,vinid/plip,0.30669426918029785,0.1620960831642151,0.23051393032073975,0.7854647114872932,0.6036196649074554,0.6945329755544662,0,0,0,1,1,1,0.2773556113243103,0.24511611461639404,0.2479741871356964,0.05812691041749653,0.04221967826512086,0.020661860279738136,0.3143473505973816,0.27198455333709715,0.26112331449985504,0.0,0.0,0.0,2,2,2,0.02933865785598755,-0.08302003145217896,-0.017460256814956665,False,False,False
MHIST_bas.png,serration,B1|C1|C2,SSA,5,5,strong,SSA,0.8678649067878723,vinid/plip,0.30669426918029785,0.1620960831642151,0.23051393032073975,0.7854647114872932,0.6036196649074554,0.6945329755544662,0,0,0,1,1,1,0.2773556113243103,0.24511611461639404,0.2479741871356964,0.05812691041749653,0.04221967826512086,0.020661860279738136,0.3143473505973816,0.27198455333709715,0.26112331449985504,0.0,0.0,0.0,2,2,2,0.02933865785598755,-0.08302003145217896,-0.017460256814956665,False,False,False
MHIST_bav.png,crypt/gland architecture,C3|D3|D4,SSA,6,6,strong,SSA,0.6083309650421143,vinid/plip,0.3402654230594635,0.15997976064682007,0.20980748534202576,0.41502928733825684,0.29616743326187134,0.4511718899011612,1,1,1,1,1,1,0.38297852087352013,0.2685230639245775,0.3409644787510236,0.0756077487819732,0.07347029906061152,0.06370356043877223,0.47678686194121833,0.3998552218079567,0.425719540566206,1.0,1.0,1.0,18,18,18,-0.04271309781405663,-0.10854330327775741,-0.13115699340899784,False,False,False
MHIST_bav.png,nuclear atypia,B3|C3,SSA,6,6,strong,SSA,0.6083309650421143,vinid/plip,0.2860754132270813,0.15227797627449036,0.2435649335384369,0.09481543302536011,0.23263925313949585,0.38415680825710297,1,1,1,0,1,1,0.3584393337368965,0.2294429913163185,0.2939649634063244,0.07684512737430987,0.0733178405211478,0.061274113944590675,0.45240711122751237,0.3567474454641342,0.37034121230244643,1.0,0.95,1.0,20,20,20,-0.07236392050981522,-0.07716501504182816,-0.0504000298678875,False,False,False
MHIST_bav.png,serration,A2|B2|C2,SSA,6,6,strong,SSA,0.6083309650421143,vinid/plip,0.2838594317436218,0.13896319270133972,0.27588894963264465,0.2080235779285431,0.2035253345966339,0.36121007800102234,1,1,1,1,1,1,0.4034550074487925,0.2745967507362366,0.34863409623503683,0.057031886967014715,0.08526034288632212,0.05827911198771629,0.500987546518445,0.4340031281113625,0.4239041171967983,1.0,1.0,1.0,20,20,20,-0.11959557570517065,-0.13563355803489685,-0.07274514660239217,False,False,False
MHIST_baw.png,crypt/gland architecture,B2|C2|C3,HP,1,6,strong,SSA,0.6924161911010742,vinid/plip,0.3214491307735443,0.22602397203445435,0.28347668051719666,0.5465279817581177,0.5658051371574402,0.6186374649405479,1,1,1,1,1,1,0.3267806887626648,0.3408767327666283,0.37149651870131495,0.09187321282050782,0.03946422736015092,0.04748603471594567,0.46055958271026615,0.40118135064840316,0.4323064781725407,0.9,1.0,1.0,20,20,20,-0.0053315579891204945,-0.11485276073217393,-0.0880198381841183,False,False,False
MHIST_baw.png,serration,B3|C2|C3,HP,1,6,strong,SSA,0.6924161911010742,vinid/plip,0.2766915559768677,0.25309455394744873,0.3063275218009949,0.5083008408546448,0.5656257569789886,0.6393617913126945,1,1,1,1,1,1,0.33613182678818704,0.33439204692840574,0.3686302870512009,0.07768548756416574,0.03369185518245096,0.035657418776257346,0.41164973303675656,0.3781866654753685,0.41993044018745423,0.95,1.0,1.0,20,20,20,-0.05944027081131936,-0.08129749298095701,-0.062302765250206005,False,False,False
MHIST_baw.png,surface epithelium,A2,HP,1,6,strong,SSA,0.6924161911010742,vinid/plip,0.22507968544960022,0.08170509338378906,0.26550254225730896,0.4198806881904602,0.2876216173171997,0.6254511401057243,1,0,1,1,1,1,0.1922406330704689,0.10622012615203857,0.22583796083927155,0.06161291543847174,0.06024972131518594,0.020123143028936245,0.24669556766748427,0.15324736535549163,0.2490422248840332,0.5,0.0,1.0,4,4,4,0.03283905237913132,-0.02451503276824951,0.039664581418037415,False,False,True
MHIST_baz.png,crypt/gland architecture,C1|C2|D1,HP,1,6,strong,SSA,0.8176939487457275,vinid/plip,0.4353741705417633,0.3376956582069397,0.41567790508270264,0.5430425405502319,0.5258119404315948,0.7167319133877754,1,1,1,1,1,1,0.231216636300087,0.18765013217926024,0.3144007623195648,0.059509115941787476,0.06736859503570658,0.05413697844382985,0.31613928228616706,0.29123892486095426,0.39454730153083795,0.1,0.0,0.3,10,10,10,0.20415753424167632,0.15004552602767945,0.10127714276313782,True,True,True
MHIST_baz.png,serration,C3|D3|D4,HP,1,6,strong,SSA,0.8176939487457275,vinid/plip,0.23514539003372192,0.23567980527877808,0.3494970202445984,0.34375521540641785,0.446054607629776,0.5478124618530273,0,0,1,1,1,1,0.4132504969835281,0.27904023230075836,0.4072818636894226,0.07488910841302313,0.07544618982826136,0.050570311528029495,0.5075051426887512,0.38183294683694835,0.4633111327886581,0.9,0.4,0.9,10,10,10,-0.1781051069498062,-0.043360427021980286,-0.05778484344482421,False,False,False
MHIST_bbe.png,crypt/gland architecture,C2|C3|D3,SSA,6,6,strong,SSA,0.95228511095047,vinid/plip,0.12903493642807007,0.09050112962722778,0.07874059677124023,0.39442330598831177,0.3103048801422119,0.48002901673316956,0,0,0,0,0,1,0.1780301034450531,0.12317071855068207,0.15594218373298646,0.07633982401381088,0.031766535876630905,0.0441583531159641,0.31729774475097655,0.17310543060302735,0.23119304478168487,0.0,0.0,0.0,20,20,20,-0.04899516701698303,-0.032669588923454285,-0.07720158696174623,False,False,False
MHIST_bbe.png,serration,A3|B2|B3,SSA,6,6,strong,SSA,0.95228511095047,vinid/plip,0.12364530563354492,0.08387887477874756,0.10182833671569824,0.4933634102344513,0.5294667780399323,0.7068198472261429,0,0,0,1,1,1,0.15899257361888885,0.1145075261592865,0.1326441913843155,0.06939960146183036,0.03521369843008417,0.045666280333456793,0.28211877942085267,0.18249809443950654,0.2007054388523102,0.0,0.0,0.0,20,20,20,-0.03534726798534393,-0.03062865138053894,-0.03081585466861725,False,False,False
MHIST_bbf.png,crypt/gland architecture,B2|B3|C3,HP,0,7,unanimous,SSA,0.6736811995506287,vinid/plip,0.2682573199272156,0.15826326608657837,0.14169669151306152,0.5191228687763214,0.5209880769252777,0.5840876176953316,1,0,0,1,1,1,0.3338539719581604,0.318053138256073,0.32604142725467683,0.0771758691334027,0.02896947148858496,0.026969247594042095,0.43768113553524013,0.35753744244575497,0.3657950937747955,1.0,1.0,1.0,10,10,10,-0.06559665203094484,-0.15978987216949464,-0.1843447357416153,False,False,False
MHIST_bbf.png,nuclear atypia,B2|B3,HP,0,7,unanimous,SSA,0.6736811995506287,vinid/plip,0.2539519667625427,0.26604804396629333,0.16686475276947021,0.48072458803653717,0.45827825367450714,0.5543724969029427,1,1,0,1,1,1,0.310171860613321,0.24320534655922338,0.22192153177763285,0.09689174127281816,0.0796829611147014,0.08407306248042369,0.4554342985153198,0.3381694495677947,0.343974095582962,0.8947368421052632,0.8947368421052632,0.7368421052631579,19,19,19,-0.0562198938507783,0.022842697407069956,-0.05505677900816264,False,False,False
MHIST_bbf.png,serration,A4|B3|B4,HP,0,7,unanimous,SSA,0.6736811995506287,vinid/plip,0.1985040009021759,0.244247168302536,0.24267011880874634,0.4842500537633896,0.4857432395219803,0.5666933953762054,1,1,1,1,1,1,0.34754008054733276,0.2672059863805771,0.2728570029139519,0.09140217934739647,0.08676843369580271,0.08602101430403211,0.47263439893722536,0.3798866376280785,0.3668320283293724,1.0,0.9,0.85,20,20,20,-0.14903607964515686,-0.022958818078041066,-0.030186884105205536,False,False,False
MHIST_bbl.png,crypt/gland architecture,C1|C2|D2,SSA,7,7,unanimous,SSA,0.9619675278663635,vinid/plip,0.16482001543045044,0.07485228776931763,0.15140509605407715,0.5047702193260193,0.35311633348464966,0.593997985124588,0,0,0,1,0,1,0.2125730574131012,0.08296453654766082,0.15542134940624236,0.09399476097420023,0.04361885234928608,0.054960385615035516,0.40687099993228915,0.15535038709640506,0.22547873556613923,0.0,0.0,0.0,20,20,20,-0.04775304198265076,-0.008112248778343198,-0.004016253352165211,False,False,False
MHIST_bbl.png,serration,A2|B2|B3,SSA,7,7,unanimous,SSA,0.9619675278663635,vinid/plip,0.2216736078262329,0.14451193809509277,0.22981756925582886,0.4566457271575928,0.2659107446670532,0.4932471811771393,0,0,0,0,0,1,0.15054873625437418,0.09296670887205336,0.10987379153569539,0.06498353484615108,0.027834017150314586,0.03774315909418882,0.24460633993148803,0.13665813207626343,0.17146923542022705,0.0,0.0,0.0,9,9,9,0.07112487157185873,0.05154522922303942,0.11994377772013347,False,True,True
MHIST_bbl.png,surface epithelium,C4|D4,SSA,7,7,unanimous,SSA,0.9619675278663635,vinid/plip,0.09583407640457153,0.08974683284759521,0.12245780229568481,0.39741700887680054,0.3863818049430847,0.5465416610240936,0,0,0,0,0,1,0.20173212885856628,0.062280657887458804,0.10207228660583496,0.10017390273431123,0.02787007778672489,0.036301255563781276,0.34888831675052645,0.09875069558620454,0.14751035273075105,0.0,0.0,0.0,20,20,20,-0.10589805245399475,0.02746617496013641,0.02038551568984985,False,False,False
MHIST_bbn.png,crypt/gland architecture,C3|C4|D3,HP,3,4,borderline,SSA,0.6863187551498413,vinid/plip,0.2532123029232025,0.41440263390541077,0.4204401671886444,0.35873156785964966,0.510228767991066,0.5912315547466278,1,1,1,1,1,1,0.23016090840101242,0.2576861709356308,0.2898318886756897,0.09641524256635828,0.07238990583758838,0.07518748951876959,0.3237192645668984,0.3374849751591683,0.40667161494493487,0.6,0.85,0.9,20,20,20,0.0230513945221901,0.15671646296977998,0.1306082785129547,False,True,True
MHIST_bbn.png,serration,A2|A3|B4,HP,3,4,borderline,SSA,0.6863187551498413,vinid/plip,0.2692281901836395,0.2041868269443512,0.33922529220581055,0.44084006547927856,0.49733324348926544,0.5618783831596375,1,1,1,1,1,1,0.3091821938753128,0.26995994448661803,0.32376287281513216,0.0639066011058482,0.09295371394651387,0.057125035966551385,0.4430176347494125,0.3952007949352265,0.42092246413230894,1.0,0.8,1.0,20,20,20,-0.03995400369167329,-0.06577311754226683,0.015462419390678384,False,False,False
MHIST_bbr.png,crypt/gland architecture,A2|B2|C2,HP,0,7,unanimous,SSA,0.5063496828079224,vinid/plip,0.11023911833763123,0.07121625542640686,0.10077771544456482,0.29467517137527466,0.29646944999694824,0.42969829589128494,1,1,1,1,1,1,0.25527665466070176,0.18660495355725287,0.20529700815677643,0.08618163918621788,0.09182772093463262,0.10319600619466879,0.36713085547089575,0.2837113492190838,0.3193641684949398,1.0,1.0,1.0,20,20,20,-0.14503753632307054,-0.11538869813084601,-0.10451929271221161,False,False,False
MHIST_bbr.png,serration,B1|B2|B3,HP,0,7,unanimous,SSA,0.5063496828079224,vinid/plip,0.1973443329334259,0.2469676434993744,0.2521521747112274,0.18062520027160645,0.12989673018455505,0.2827710658311844,1,1,1,1,1,1,0.19105183705687523,0.14325394704937935,0.15666045397520065,0.08304238106512464,0.08885940988328067,0.0920321571023227,0.3142651453614235,0.252982709556818,0.29025587886571885,1.0,0.95,0.95,20,20,20,0.0062924958765506744,0.10371369644999504,0.09549172073602677,False,False,False
